nationality,name,ZipfPopularity
German,Kron,182
German,Denzel,1
German,Pahlke,3
German,Lewerenz,231
German,Falk,5
German,Hauer,4
German,Porsche,5
German,Gaertner,503
German,Sachs,25
German,Laberenz,1
German,Engel,1
German,Wehunt,91
German,Abel,1
German,Michel,1
German,Hutmacher,2
German,Voss,1
German,Glöckner,225
German,Giese,4
German,Krauß,1
German,Schwarzenegger,3
German,König,25
German,Kistler,2
German,Braun,1
German,Brose,1
German,Raskop,2
German,Marquerink,1
German,Baumann,1
German,Dohman,1
German,Bäcker,3
German,Friedrich,16
German,Mendelssohn,2
German,Houk,1
German,Boesch,25
German,Rothschild,1
German,Sorge,28
German,Keller,78
German,Pletcher,1
German,Swango,3
German,Siegel,3
German,Voigts,4
German,Hofmeister,1
German,Bieber,29
German,Stoppelbein,50
German,Nussenbaum,2
German,Kauffmann,2
German,Brotz,32
German,Schuchert,2
German,Slusser,26
German,Senft,7
German,Gerhardt,19
German,Schäfer,3
German,Drechsler,1
German,Frank,1
German,Gehring,1
German,Breiner,2
German,Hermann,14
German,Schwarz,1
German,Haber,8
German,Spellmeyer,1
German,Gerver,2
German,Best,3
German,Mas,1
German,Bachmeier,6
German,Wolter,1
German,Gunther,1
German,Landau,1
German,Tifft,2
German,Wieck,18
German,Kassmeyer,3
German,Enns,2
German,Garver,1
German,Hoover,3
German,Trumbauer,1
German,Wagner,41
German,Muhlfeld,61
German,Strand,1
German,Günther,1
German,Krüger,1
German,Von,16
German,Stumpf,2
German,Karl,6
German,Braune,3
German,Bergfalk,12
German,Silverstein,1
German,Bauers,1
German,Carver,1
German,Leitz,7
German,Hellewege,1
German,Messmann,1
German,Oelberg,7
German,Oliver,9
German,Sommer,5
German,Hoffman,1
German,Kraemer,12
German,Mayer,1
German,Schulze,32
German,Beltz,2
German,Bayer,35
German,Stueck,5
German,Unterbrink,3
German,Hafner,14
German,Holzknecht,1
German,Lohrenz,1
German,Ebner,4
German,Aleshite,4
German,Cline,403
German,Grosser,3
German,Blecher,1
German,Winther,1
German,Eckstein,7
German,Bader,1
German,Kröger,1
German,Jäger,7768
German,Hausler,1
German,Dieter,4
German,Simon,1
German,Schmeling,1
German,Rier,1
German,Lawrenz,27
German,Wegener,2
German,Achterberg,1
German,Haase,1
German,Schmid,1
German,Schultz,4
German,Weber,6
German,Gutermuth,6
German,Fleischer,1
German,Augustin,48
German,Kistner,1
German,Reuter,19
German,Wirt,2
German,Adlersflügel,1
German,Lange,1
German,Rothenberg,3
German,Gottlieb,128424
German,Warner,2
German,Aleshire,1
German,Gorman,6
German,Adler,1
German,Messer,1
German,Siemon,19
German,Schnoor,5
German,Abbing,11
German,Walkenhorst,1
German,Kiefer,6
German,Sitz,30
German,Peters,155
German,Kneller,2
German,Unruh,5
German,Nuremberg,2
German,Großer,1
German,Kohl,1
German,Lorenzen,7
German,Steffen,1
German,Meindl,2
German,Jaeger,24
German,Solberg,5
German,Dunst,1
German,Marquardt,1
German,Steen,1
German,Schuchardt,6
German,Reiher,1
German,Harman,89
German,Paternoster,1
German,Waxweiler,3
German,Hase,2
German,Adenauer,1
German,Beyersdorf,4
Greek,Comino,1
Greek,Lolos,1
Greek,Glynatsis,2
Greek,Kolovos,2
Greek,Antimisiaris,1
Greek,Maneates,1
Greek,Hagias,3
Greek,Theofilopoulos,1
Greek,Diakogeorgiou,17
Greek,Kyritsis,2
Greek,Petrakis,1
Greek,Kosmas,2
Greek,Antonopoulos,2
Greek,Antonakos,5
Greek,Kotsilimbas,1
Greek,Paitakes,99
Greek,Papageorge,2
Greek,Tableriou,1
Greek,Geracimos,37
Greek,Batsakis,7
Greek,Nomikos,1
Greek,Gomatos,5
Greek,Taflambas,10
Greek,Laganas,2
Greek,Antipas,2
Greek,Papadelias,1
Greek,Demas,13
Greek,Dertilis,1
Greek,Rigatos,3
Greek,Vourlis,222
Greek,Adamidis,1
Greek,Papadopulos,1
Greek,Stamatelos,2
Greek,Horiatis,5
Greek,Sardelis,1
Greek,Sotiris,2
Greek,Close,1
Greek,Letsos,1
Greek,Arvanitoyannis,42
Greek,Danas,1
Greek,Grammatakakis,1
Greek,Polites,40
Greek,Malihoudis,1
Greek,Ruvelas,6
Greek,Close,68
Greek,Paraskos,83
Greek,Totolos,24
Greek,Georgeakopoulos,48
Greek,Kouches,1
Greek,Eliopoulos,2
Greek,Kourempes,8
Greek,Kalakos,1
Greek,Galanopoulos,6
Greek,Vassilopulos,1
Greek,Chrysanthopoulos,1
Greek,Kouretas,2
Greek,Sklavenitis,29
Greek,Phocas,1
Greek,Lillis,3028
Greek,Koustoubos,12
Greek,Kefalas,1
Greek,Nikolaou,1
Greek,Belesis,1
Greek,Manos,3
Greek,Karnoupakis,15
Greek,Tsoumada,4
Greek,Stroggylis,2
Greek,Dounias,2
Greek,Kreskas,4
Greek,Paloumbas,1
Greek,Alexandropoulos,189
Greek,Sakellariou,1
Greek,Milionis,1
Greek,Angelopoulos,2
Greek,Patselas,3
Greek,Sortras,4
Greek,Paraskevopoulos,160
Greek,Giannakopoulos,1
Greek,Chellos,1
Greek,Zaloumi,1
Greek,Demarchis,4
Greek,Kapsimalles,3
Greek,Pappayiorgas,1
Greek,Manoukarakis,7
Greek,Protopsaltis,145
Greek,Demetrious,2
Greek,Tsahalis,34
Greek,Tselios,16
Greek,Calogerakis,16
Greek,Christakos,57
Greek,Rallis,1
Greek,Pantelakos,1
Greek,Forakis,4
Greek,Zouvelekis,2
Greek,Makricosta,2
Greek,Tassioglou,2
Greek,Missiakos,3
Greek,Poniros,1
Greek,Pezos,3
Greek,Strilakos,4
Greek,Tsogas,1
Greek,Giannakos,426
Greek,Kaloxylos,47
Greek,Spyridis,47
Greek,Close,93
Greek,Avgerinos,3
Greek,Vlahos,3
Greek,Bursinos,1
Greek,Panayiotopoulos,1
Greek,Tourna,1
Greek,Gianakopulos,30
Greek,Kokkali,2
Greek,Polymenakou,4
Greek,Dritsas,2
Greek,Egonidis,1
Greek,Demakis,26
Greek,Close,2
Greek,Katsourinis,6
Greek,Michalaras,7
Greek,Fotopoulos,77
Greek,Petimezas,614
Greek,Metrofanis,5
Greek,Anetakis,1
Greek,Liatos,1
Greek,Koulaxizis,2
Greek,Chrysanthopoulos,1
Greek,Close,1
Greek,Christodoulou,1
Greek,Xydis,1
Greek,Kringos,2
Greek,Karahalios,4
Greek,Bouloukos,3
Greek,Haritopoulos,10
Greek,Vamvakidis,1768
Greek,Mersinias,39
Greek,Stamatas,8
Greek,Close,1
Greek,Agelakos,2
Greek,Karameros,5
Greek,Fourakis,1
Greek,Pispinis,1
Greek,Kalogeria,1
Greek,Vassilikos,3
Greek,Dasios,7
Greek,Koutsoubos,1
Greek,Kokoris,10
Greek,Mentis,1
Greek,Akrivopoulos,2
Greek,Dalianis,175
Greek,Panoulias,1
Greek,Brisimitzakis,1
Greek,Banos,11
Greek,Papoutsis,2
Greek,Pefanis,862
Greek,Pantelas,333
Greek,Kanavos,32
Irish,Ceallachan,9
Irish,Ahearn,1
Irish,O'byrne,7
Irish,Cathain,142
Irish,Kelly,3
Irish,Riain,1
Irish,Macclelland,10
Irish,Bradan,2
Irish,Tadhg,13
Irish,O'donnell,15
Irish,Cormac,3
Irish,O'shea,3
Irish,Quigley,30
Irish,Farrell,1
Irish,O'hannigain,5
Irish,Treasach,9
Irish,Niall,685
Irish,Gerald,1
Irish,Braden,3
Irish,O'neal,1
Irish,Monahan,29
Irish,Mochan,3
Irish,O'hanlon,41
Irish,Mcguire,24
Irish,Duncan,1
Irish,Cennetig,1
Irish,Naoimhin,1804
Irish,Cleirigh,1
Irish,Aonghuis,2
Irish,Malone,1
Irish,Whelan,73
Irish,O'mahoney,2
Irish,O'connor,11
Irish,Tracey,2
Irish,Simon,1
Irish,Flanagan,3
Irish,Rodagh,1
Irish,Names,2
Irish,Nevin,1
Irish,William,1
Irish,Macdermott,2
Irish,O'brien,3913
Irish,Donovan,1
Irish,Keefe,9
Irish,Brian,1
Irish,O'leary,1
Irish,O'hagan,11
Irish,Aodha,3
Irish,Maguire,7
Irish,Bran,1
Irish,Pharlain,1
Irish,Sluaghadhan,1
Irish,O'donnell,2
Irish,Ruadhan,1
Irish,Delaney,11
Irish,Sullivan,18
Irish,Riagain,1
Irish,O'hannagain,1
Irish,O'rourke,3
Irish,Maurice,1
Irish,Eoin,1
Irish,O'hara,18
Irish,Colman,11
Irish,O'kelly,1
Irish,Whalen,2
Irish,Neville,7
Irish,Teague,4
Irish,Coghlan,1
Irish,O'neill,7
Irish,Mohan,1
Irish,Rory,2
Irish,O'donoghue,1
Irish,Reilly,1
Irish,Carey,3
Irish,O'driscoll,14
Irish,Maciomhair,1
Irish,Mclain,16
Irish,Fergus,1
Irish,Ruadh,1
Irish,Login,1
Irish,Connell,4
Irish,Coilean,5
Irish,Collins,522
Irish,Mcnab,3
Irish,Corraidhin,39
Irish,Suaird,1
Irish,Doyle,4
Irish,O'doherty,2
Irish,Lennon,60
Irish,Mulryan,2
Irish,Bhrighde,3
Irish,Flynn,2
Irish,Mathghamhain,2
Irish,Manus,17
Irish,O'connell,1
Irish,Cnaimhin,1
Irish,Hayden,2
Irish,Sioda,8
Irish,Gallchobhar,4
Irish,Niadh,1
Irish,Shannon,1
Irish,Ceallach,30
Irish,Domhnall,1
Irish,Milligan,6
Irish,Rian,4
Irish,Damhain,2
Irish,Gorman,25
Irish,Finnegan,1
Irish,Maceachthighearna,5
Irish,O'mahony,3
Irish,O'brian,1
Irish,Aonghus,1
Irish,Brady,6
Irish,O'boyle,3
Irish,Mullen,1
Irish,Cassidy,1
Irish,Raghailligh,15
Irish,O'reilly,2
Irish,Callaghan,5
Irish,Eoin,1
Irish,Ciardha,2
Irish,O'toole,14
Irish,Dubhan,14
Irish,Dúbhshlaine,2
Irish,O'malley,10
Irish,Diarmaid,113
Irish,Damhan,9
Irish,Mcmahon,2
Irish,Power,12
Irish,Conn,1
Irish,Cathan,13
Irish,Adam,1
Irish,Faolan,1
Irish,Clark,2
Irish,Macfarland,1
Irish,Donnchadh,17
Irish,Fearghal,16
Irish,Bradach,2
Irish,Nolan,8
Irish,Neil,2
Irish,Cathasach,1
Irish,Rhys,2
Irish,Daly,1
Irish,O'grady,2
Irish,Flann,27
Irish,Reagan,1730
Irish,Ivor,2531
Irish,O'kane,314
Irish,Sloan,76
Irish,Conchobhar,112
Irish,O'keeffe,1
Irish,O'hare,3
Irish,O'meara,29
Irish,Brannon,172
Irish,O'boyle,1
Irish,Macghabhann,18
Irish,Peatain,6
Irish,O'keefe,11
Irish,Aodh,2
Irish,O'dell,4
Irish,Michael,2
Irish,O'sullivan,1
Irish,Maille,2
Irish,Nuallan,1
Irish,Samuel,4
Irish,Conall,1
Irish,Register,1
Irish,Seighin,2
Irish,Meadhra,6
Irish,Muirchertach,1
Irish,John,3562
Irish,Eoghan,1
Irish,Mooney,122
Irish,Patrick,5
Irish,Casey,45
Irish,Roach,3
Irish,Murchadh,79
Irish,O'ryan,1
Irish,Cuidightheach,180
Irish,Madaidhin,4
Irish,Taidhg,10
Irish,Tadhgan,1
Irish,Ruadhain,4
Italian,Acciaioli,1
Italian,Vacca,18591
Italian,Bertolini,1
Italian,Biondo,1
Italian,Roma,2
Italian,De,1
Italian,Alberghini,3
Italian,Pedrotti,366
Italian,Parrino,1
Italian,Pozzi,63
Italian,Labriola,1
Italian,Turati,1
Italian,Giunta,2
Italian,Porto,2
Italian,Pisani,75
Italian,Accorso,4
Italian,Zini,4
Italian,Natale,8
Italian,Conti,3
Italian,Somma,1
Italian,Brioschi,2
Italian,Napoletani,3
Italian,Bassani,3
Italian,Fausti,1
Italian,Riva,24
Italian,Aiolfi,1255
Italian,Campo,1
Italian,Selmone,1
Italian,Turchi,1
Italian,Cremonesi,23
Italian,Armani,1
Italian,Antonini,2
Italian,Murgia,4
Italian,Mosconi,2
Italian,Aleppo,3
Italian,Pietro,2
Italian,Dinapoli,11
Italian,Altimari,4
Italian,Caito,2
Italian,Accardi,10
Italian,Bruno,2
Italian,Nizzola,1
Italian,Cipriani,2
Italian,Pesaresi,1
Italian,Salvai,1
Italian,Nepi,32
Italian,Nardovino,1
Italian,Abbatelli,3
Italian,Acconci,1
Italian,Marchesi,1
Italian,Guidi,74
Italian,Abbà,1
Italian,De,46
Italian,Marconi,18
Italian,Morandi,2
Italian,D'angelo,3
Italian,Traversi,4
Italian,Ungaretti,1
Italian,Maestri,1
Italian,Calligaris,1
Italian,Agnelli,1
Italian,Villa,13
Italian,Morello,1
Italian,Armonni,8
Italian,Sanna,1
Italian,Nieddu,1
Italian,Zambrano,1
Italian,Rocca,1
Italian,Bonomo,1
Italian,Nascimbene,1
Italian,Costanzo,32
Italian,Ardovini,1
Italian,Righi,3
Italian,Sebastino,2
Italian,Salomon,4
Italian,Martinelli,4
Italian,Cattaneo,1
Italian,Cantu,4
Italian,Pecora,1
Italian,Pastore,664
Italian,Di,1
Italian,Rizzo,10
Italian,Tivoli,1
Italian,Mantovani,1
Italian,Pavone,13
Italian,Baldinotti,1
Italian,Tiraboschi,1
Italian,Goretti,3
Italian,Vaccaro,3
Italian,Rege,385
Italian,Bellincioni,1
Italian,Sinagra,10
Italian,Fiore,34
Italian,Quattrocchi,14
Italian,Ferrero,2
Italian,Aliprandi,2
Italian,Di,1
Italian,Uggeri,5
Italian,Drago,1
Italian,Pace,2
Italian,Aquila,6
Italian,Tosetti,2
Italian,Basurto,1
Italian,Gismondi,1
Italian,D'amore,14
Italian,Nicolosi,7
Italian,Arrighi,3
Italian,Pittaluga,1
Italian,Nardo,8
Italian,Albani,3
Italian,Zangari,131
Italian,Piccoli,1
Italian,Albricci,3
Italian,Rovigatti,1
Italian,Altoviti,1
Italian,Abate,5
Italian,Tosi,3
Italian,Crocetti,1
Italian,Spanò,3
Italian,Bovér,10
Italian,Ragno,33
Italian,Buffone,7
Italian,Carbone,3
Italian,Garofalo,23
Italian,Lombardi,3
Italian,Columbo,9
Italian,Merlo,7
Italian,Furlan,5
Italian,Abbate,1
Italian,Rocchi,1
Italian,Fiscella,56
Italian,Parodi,4
Italian,Colombo,2
Italian,Negri,8
Italian,Albano,8
Italian,Provenzano,4
Italian,Nigro,2
Italian,Tessaro,3
Italian,Zunino,2
Italian,Bartolomeo,3
Italian,Sabbadin,5
Italian,Pherigo,4
Italian,Fermi,1
Italian,Nasato,4
Italian,Arbore,1
Italian,Fierro,22
Italian,Nana,2
Italian,Sarno,3
Italian,Spada,5
Italian,Allegro,1
Italian,Mondadori,30
Italian,Aggio,1
Italian,De,1
Italian,Nanni,3
Italian,Adimari,22
Italian,Ravenna,1
Italian,Baldovini,22
Italian,Ferraro,82
Italian,Nicolai,3
Italian,Antonino,2521
Italian,Fontana,1
Italian,Cavalcante,1
Italian,Cremaschi,28
Italian,Di,7
Italian,Campana,1
Italian,Aloia,1
Italian,Naggia,105
Italian,Valerio,3
Italian,Roncalli,5
Italian,Innocenti,1
Italian,Adami,10
Italian,Mari,29
Italian,Franco,4
Italian,Gatti,1
Italian,Sebastiani,298
Italian,Santini,2
Italian,Alunni,9
Italian,Amadei,58
Italian,Ughi,1
Italian,Stablum,1
Italian,Siena,92
Italian,Alescio,1
Italian,Serafin,2
Italian,Sparacello,1
Italian,Bologna,2
Italian,Pontecorvo,3
Italian,Sultana,1
Italian,Lama,14
Italian,Alò,2
Italian,Veronesi,1
Italian,Corvi,1
Italian,Gentile,1
Italian,Stabile,1
Italian,Naggi,46
Italian,Barbieri,18
Italian,De,1
Italian,Berti,1
Italian,Russo,23
Italian,Abbatantuono,1434
Italian,Nannini,1
Italian,Basile,12
Italian,Nazario,3
Italian,Manfredi,2
Italian,Farina,1
Italian,Baglio,1
Italian,De,1
Italian,Greco,1
Italian,Mercurio,47
Italian,Fini,3
Italian,Magro,8
Italian,Bianchi,1
Italian,Lagorio,4535
Italian,Lecce,5
Italian,Lèmmi,81
Italian,Aliberti,4
Italian,Tarantino,1
Italian,D'onofrio,1
Italian,Bagnoli,1
Italian,Corna,1
Italian,Laguardia,4
Italian,Giordano,46
Italian,Antonelli,5448
Italian,Genovese,4
Italian,Potenza,1
Italian,Baggio,7
Italian,Morra,6
Italian,Marchioni,1
Italian,Ajello,15
Italian,Boveri,20
Italian,Buonarroti,4
Italian,Catalano,2
Italian,Soldati,5
Italian,Alessi,89
Italian,Cuocco,51
Italian,Serafini,13
Italian,Episcopo,48
Italian,Ruzzier,15
Italian,Amello,2
Italian,Pagani,26
Italian,Bandoni,2
Italian,Amato,794
Italian,Rana,711
Italian,Accursio,5
Italian,Benetton,1
Italian,Leone,179
Italian,Alduino,6
Italian,Brunetti,9
Italian,Gimondi,12
Italian,Pagano,2
Italian,Aquino,1
Italian,Milani,1
Italian,Savona,1
Italian,Armati,2
Italian,Vitali,243
Italian,Dioli,3
Italian,Scarpa,26
Italian,Bicchieri,104
Italian,Sapienti,13
Italian,Agli,7
Italian,Ferrara,499
Italian,Albrici,1
Italian,Baggi,3
Italian,Mazza,1
Italian,Ambrogi,2
Italian,Neroni,18
Italian,Fava,6
Italian,Cremona,7
Italian,Salucci,2
Italian,Lamberti,12
Italian,Confortola,2
Italian,Sciarra,2
Italian,Nespola,13
Italian,Nervi,44
Italian,Favero,1
Italian,Todaro,1
Italian,Caivano,9
Italian,Nicosia,1
Italian,Brambani,2
Italian,Adelardi,76
Italian,Cino,1
Italian,Adamo,1
Italian,Felice,4
Italian,Bulgari,1
Italian,Nicastro,1
Italian,Tamàro,4
Italian,Necchi,4
Italian,Petri,1
Italian,Agnusdei,3
Italian,Rinaldi,3
Italian,Garfagnini,1
Italian,Baldini,2
Italian,Abandonato,1
Italian,Abbatangelo,1
Italian,Guttuso,1
Italian,Pesaro,4
Italian,De,30
Italian,Acciai,21
Italian,Romano,2
Italian,Bartolomei,1
Italian,Adalardi,23
Italian,Caruso,8
Italian,Scarsi,2
Italian,Ferro,2
Italian,Masin,1
Italian,Bello,2
Italian,Franzese,1
Italian,Parisi,1
Italian,Corti,26
Italian,Boerio,4431
Italian,Ventura,2
Italian,Bondesan,1
Italian,Rossini,6
Italian,Rao,26
Italian,Pierno,1
Italian,Ongaro,4
Italian,Ferrari,2
Italian,Rosa,2
Italian,Caiazzo,1
Italian,Acqua,1
Italian,Rais,1
Italian,Alesci,1
Italian,Romano,83
Italian,Serpico,1
Italian,Laurentis,3
Italian,Salvaggi,81
Italian,Landolfi,1
Italian,Aiello,2
Italian,Neri,1
Italian,Provenza,12
Italian,Carboni,1
Italian,Traverso,1
Italian,Cracchiolo,1
Italian,Falco,3
Italian,Capitani,2
Italian,Palmisano,4
Italian,Moschella,4
Italian,Zappa,1
Italian,Zanetti,1
Italian,Stefano,1
Italian,Abbascia,1
Italian,Benedetti,8
Italian,Murtas,1
Italian,Benvenuti,1
Italian,Verona,1
Italian,Sordi,2
Italian,Rocco,1
Italian,Abategiovanni,1
Italian,Tumicelli,7
Italian,Sinagra,4
Italian,Belloni,5
Italian,Biondi,2
Italian,Prosdocimi,12
Italian,Cisternino,475
Italian,Oberti,1
Italian,Marino,5
Italian,Scavo,1
Italian,Antonio,1
Italian,Carrara,2
Italian,Capello,1
Italian,Germano,39
Italian,Tanzi,11
Italian,Nicchi,1
Italian,Lupo,23
Italian,Bartalotti,1
Italian,Agrioli,134
Italian,Accorsi,2
Italian,Uccello,2
Italian,Bellandi,5
Italian,Ruggeri,83
Italian,Belluomi,1
Italian,Leggièri,1
Italian,Bellomi,2
Italian,Aita,1
Italian,Toselli,20
Italian,Abelló,1
Italian,Basso,7
Italian,Abatangelo,3
Italian,Sciacca,1
Italian,Fabbri,639
Italian,Bandini,7
Italian,Tornincasa,1
Italian,Rustici,7
Italian,Agani,10
Italian,Piccirillo,1
Italian,Trudu,15
Italian,Toloni,7
Italian,Cingolani,1
Italian,Monte,1
Italian,Notaro,168
Italian,Baldi,11
Italian,Orsini,1
Italian,Bazzoli,3
Italian,Soriano,5
Italian,Nelli,1
Italian,Testa,5
Italian,Agosti,3
Italian,Benivieni,2
Italian,Montanari,1
Italian,Alesio,1
Italian,Adessi,1
Italian,Montana,2
Italian,Palma,3
Italian,Viola,1
Italian,Cola,1
Italian,Leccese,2
Italian,Trapani,1
Italian,Pavesi,5
Italian,Adamoli,76
Italian,Pasqua,1
Italian,Pietri,1
Italian,Allegri,6
Italian,Piovene,2
Italian,Manco,1
Italian,Sansone,2
Italian,Caprio,1
Italian,Notoriano,4
Italian,Nardi,14
Italian,Amatore,3
Italian,Acquarone,5
Italian,Muggia,7
Italian,Durante,1
Italian,Bellandini,2
Italian,Valentini,1
Italian,Arrigucci,5
Italian,Amoretto,55
Italian,Nicotera,128
Italian,Speziale,2
Italian,Arlotti,1
Italian,Scutese,3
Italian,Abramo,3
Italian,Zeni,8
Italian,Piazza,1
Italian,Amalberti,10
Italian,Milano,32
Italian,Aucciello,1
Italian,D'ambrosio,1
Italian,Robustelli,1
Italian,Nicodemo,1
Italian,Albero,1
Italian,Alemagna,1
Italian,Giùgovaz,81
Italian,Altamura,4
Italian,Nave,18
Italian,Profeta,10
Italian,D'antonio,1
Italian,Capello,1
Italian,De,2
Italian,Santis,1
Italian,Amadori,2
Italian,Cuoco,1
Italian,Padovano,1
Italian,Traversa,218
Italian,Marchetti,649
Italian,Caro,1854
Italian,Varano,1
Italian,Alfero,1
Italian,Accardo,4
Italian,Bove,1
Italian,Romagnoli,8
Italian,Motta,123
Italian,Castro,1
Italian,Gallo,1
Italian,Aggi,11
Italian,Mondo,29
Italian,Barsetti,6
Italian,Ardiccioni,2
Italian,De,1
Italian,Cucinotta,16
Italian,Ricci,18
Italian,Idoni,1
Italian,Accosi,2
Italian,Sala,18
Italian,Airò,82
Italian,Vinci,2
Italian,Benenati,1
Italian,Albanesi,6
Italian,Bulgarelli,3
Italian,Nieri,5
Italian,Arnoni,3
Italian,Bassanelli,15
Italian,Busto,29
Italian,Masi,1
Italian,Esposito,5
Italian,Acquafredda,1
Italian,Ambrosi,2
Italian,Leoni,1
Italian,Amerighi,1
Italian,Ré,1
Italian,Alesi,6
Italian,Poletti,3
Italian,Mariani,2
Italian,Romero,1
Italian,Anselmetti,1
Italian,Damiani,2
Italian,Acquati,161
Italian,Adriatico,1
Italian,Africano,5
Italian,Ardizzone,7
Italian,Sarto,4
Italian,Abbaticchio,1
Italian,Abatantuono,4
Italian,Vico,11
Italian,Alessandri,2
Italian,Romagna,35
Italian,Tedesco,1
Italian,Arrighetti,2
Italian,Di,1
Italian,Micheli,2
Italian,Abrami,1
Italian,Bassi,19
Italian,Paternoster,5
Italian,Ganza,19
Italian,Acerbi,7
Italian,Uberti,1
Italian,Carlevaro,13
Italian,Sciacchitano,1
Italian,Barzetti,1
Italian,Laterza,1
Italian,Rotolo,4
Italian,Angelis,8
Italian,Luzzatto,1
Italian,Valenti,1
Italian,Moretti,4
Italian,Luca,1
Italian,Lando,52
Italian,Belmonte,1
Italian,Carideo,32
Italian,Sarti,134
Italian,Lamon,1
Italian,Sorrentino,2
Italian,Borgogni,2
Italian,Salvay,2
Italian,Alagona,7
Italian,Alberghi,5
Italian,Nascimbeni,2
Italian,Gaspari,1
Italian,Lippi,1
Italian,Breda,10
Italian,Di,4
Italian,Lazzari,552
Italian,Nervetti,208
Italian,Rossi,43
Italian,Oberto,1
Italian,Angioli,1
Italian,Naldi,19
Italian,Orlando,2
Italian,Laganà,1
Italian,Ventimiglia,41758
Italian,Messana,2
Italian,Aldebrandi,1
Italian,Abelli,1
Italian,Fattore,4
Italian,Tafani,1
Italian,Terranova,1
Italian,Làconi,2
Italian,Costantini,2
Italian,Evangelista,6
Italian,Nani,26
Italian,Palladino,1
Italian,Ricchetti,1
Italian,Acone,8
Italian,Pesce,37
Italian,Vigo,1
Italian,Napoleoni,1
Italian,Sartini,1
Italian,Fonda,104
Italian,Balboni,30
Italian,Fiscella,290
Italian,Capello,1
Italian,Guerriero,92
Italian,Padovan,4
Italian,Fortunato,4
Italian,Alesini,1
Italian,Marmo,1
Italian,Pellegrino,1
Italian,Poggio,2
Italian,Alderisi,727
Italian,Taverna,3
Italian,Como,2
Italian,Azzarà,1
Italian,Trucco,1
Italian,Negrini,9
Italian,Coiro,7
Italian,Agostini,8
Italian,Montagna,5
Italian,Nisi,39
Italian,Bosco,1
Italian,Lagomarsìno,1
Italian,Bencivenni,3
Italian,Vestri,4
Italian,Salvail,320
Italian,De,2
Italian,Bagni,5
Italian,Gabrielli,1
Italian,Acciaio,7
Italian,Abatescianni,3
Italian,Zino,2
Italian,Aconi,10
Italian,Stilo,1
Italian,Sgro,1
Japanese,Tagawa,1
Japanese,Okuda,1
Japanese,Hokusai,3
Japanese,Nozaki,2
Japanese,Yasuhiro,1
Japanese,Ishikawa,2
Japanese,Eto,3
Japanese,Kamioka,2
Japanese,Hiraoka,4
Japanese,Kusunoki,34
Japanese,Kawashima,1
Japanese,Kumasaka,1
Japanese,Ui,1
Japanese,Yonai,1
Japanese,Tsutomu,2
Japanese,Hanari,2
Japanese,Imaizumi,2
Japanese,Nakamura,3
Japanese,Fukuzawa,1
Japanese,Asanuma,22
Japanese,Okubo,6
Japanese,Nagasawa,7
Japanese,Yoshikawa,1
Japanese,Iwahara,2
Japanese,Miyahara,8
Japanese,Fukushima,4
Japanese,Hiranuma,2
Japanese,Odaka,1
Japanese,Kamachi,1
Japanese,Ouchi,2
Japanese,Murakami,3
Japanese,Noguchi,5
Japanese,Ishihara,1
Japanese,Fumihiko,1
Japanese,Yamaguchiya,32
Japanese,Toshishai,1
Japanese,Yamada,1
Japanese,Komatsuzaki,3
Japanese,Nakane,1
Japanese,Nonomura,1
Japanese,Hosokaya,5
Japanese,Serizawa,1
Japanese,Kita,2
Japanese,Aizawa,45
Japanese,Kurosawa,15
Japanese,Moto,24
Japanese,Katsumata,12
Japanese,Okawa,2
Japanese,Kuramoto,28
Japanese,Asahi,3
Japanese,Mizutani,1
Japanese,Kikutake,9
Japanese,Kenkyusha,10
Japanese,Ueshima,15
Japanese,Nishio,1
Japanese,Yoemon,1
Japanese,Kanagaki,8
Japanese,Fukuda,42
Japanese,Saga,5
Japanese,Shinozuka,4
Japanese,Kano,5
Japanese,Kawatake,2
Japanese,Ichiro,4
Japanese,Sakamoto,1
Japanese,Okano,1
Japanese,Masuko,2
Japanese,Sekine,129
Japanese,Kuroda,5
Japanese,Okamoto,20
Japanese,Kuramochi,2
Japanese,Ashida,1
Japanese,Onohara,14
Japanese,Noda,2
Japanese,Isobe,1
Japanese,Ando,1
Japanese,Inouye,2
Japanese,Kamio,2
Japanese,Yunokawa,5150
Japanese,Eda,2102
Japanese,Iriye,3
Japanese,Miyazaki,2
Japanese,Fukuoka,83
Japanese,Kentaro,14
Japanese,Tankoshitsu,1
Japanese,Kudo,1
Japanese,Nakazawa,1
Japanese,Sarumara,1
Japanese,Tsuji,1
Japanese,Yoshizaki,5
Japanese,Saji,39
Japanese,Kajiyama,63
Japanese,Minatoya,71
Japanese,Motoyoshi,1
Japanese,Kiski,2
Japanese,Yosano,4
Japanese,Matsuoka,9
Japanese,Kinoshita,2
Japanese,Nagase,15
Japanese,Nakajima,1
Japanese,Daishi,2
Japanese,Matokai,2
Japanese,Matsuo,24
Japanese,Sunada,1
Japanese,Ichikawa,1
Japanese,Sakurai,9
Japanese,Kikkawa,53
Japanese,Siagyo,13
Japanese,Yokokawa,2
Japanese,Fujimoto,1
Japanese,Kitao,1
Japanese,Makino,113
Japanese,Sone,9
Japanese,Tsukehara,1
Japanese,Funabashi,36
Japanese,Shiroyama,267
Japanese,Yamanaka,2
Japanese,Ijichi,1
Japanese,Kawachi,17
Japanese,Hagiwara,5
Japanese,Fukao,1
Japanese,Haga,3
Japanese,Kakutama,4
Japanese,Takudo,245
